trial_id,label,score
evaluation-1007-tar-000,1,0.0872594341635704
evaluation-1007-non-000,0,-0.07444830238819122
evaluation-1008-tar-000,1,0.24684514105319977
evaluation-1008-non-000,0,0.1483043134212494
evaluation-1013-tar-000,1,0.20799508690834045
evaluation-1013-non-000,0,0.3294332027435303
evaluation-10178-tar-000,1,0.17954427003860474
evaluation-10178-non-000,0,0.2643820643424988
evaluation-1024-tar-000,1,0.18198296427726746
evaluation-1024-non-000,0,0.08885335177183151
evaluation-10282-tar-000,1,0.022585084661841393
evaluation-10282-non-000,0,-0.014519728720188141
evaluation-10346-tar-000,1,0.004939129576086998
evaluation-10346-non-000,0,-0.009496085345745087
evaluation-10406-tar-000,1,-0.0038699638098478317
evaluation-10406-non-000,0,-0.027016572654247284
evaluation-10428-tar-000,1,0.07947276532649994
evaluation-10428-non-000,0,0.060151342302560806
evaluation-10444-tar-000,1,0.08544372767210007
evaluation-10444-non-000,0,0.061542198061943054
evaluation-10538-tar-000,1,0.034205857664346695
evaluation-10538-non-000,0,0.08136710524559021
evaluation-1055-tar-000,1,0.16018056869506836
evaluation-1055-non-000,0,-0.14050200581550598
evaluation-1056-tar-000,1,-0.14527153968811035
evaluation-1056-non-000,0,-0.20250391960144043
evaluation-10606-tar-000,1,0.20885396003723145
evaluation-10606-non-000,0,0.045528508722782135
evaluation-1063-tar-000,1,0.17213891446590424
evaluation-1063-non-000,0,0.023184020072221756
evaluation-10642-tar-000,1,0.11220798641443253
evaluation-10642-non-000,0,0.07349211722612381
evaluation-10689-tar-000,1,0.13132542371749878
evaluation-10689-non-000,0,-0.07134756445884705
evaluation-10711-tar-000,1,-0.10496692359447479
evaluation-10711-non-000,0,-0.16823509335517883
evaluation-10738-tar-000,1,0.08562613278627396
evaluation-10738-non-000,0,-0.12366001307964325
evaluation-10802-tar-000,1,0.21754813194274902
evaluation-10802-non-000,0,-0.03833603113889694
evaluation-10862-tar-000,1,-0.03028181381523609
evaluation-10862-non-000,0,-0.007431570440530777
evaluation-10966-tar-000,1,-0.0035107648000121117
evaluation-10966-non-000,0,-0.0072733815759420395
evaluation-1100-tar-000,1,0.007794611155986786
evaluation-1100-non-000,0,-0.010599149391055107
evaluation-11060-tar-000,1,-0.08044411987066269
