trial_id,label,score
evaluation-1007-tar-000,1,0.8095520734786987
evaluation-1007-non-000,0,0.7940189838409424
evaluation-1008-tar-000,1,0.6971591711044312
evaluation-1008-non-000,0,0.6471436023712158
evaluation-1013-tar-000,1,0.5692121982574463
evaluation-1013-non-000,0,0.6821238994598389
evaluation-10178-tar-000,1,0.8285152912139893
evaluation-10178-non-000,0,0.6347615718841553
evaluation-1024-tar-000,1,0.6252188682556152
evaluation-1024-non-000,0,0.6143196225166321
evaluation-10282-tar-000,1,0.7604532241821289
evaluation-10282-non-000,0,0.6909440755844116
evaluation-10346-tar-000,1,0.7776111960411072
evaluation-10346-non-000,0,0.6623126268386841
evaluation-10406-tar-000,1,0.6869058012962341
evaluation-10406-non-000,0,0.6946208477020264
evaluation-10428-tar-000,1,0.8408134579658508
evaluation-10428-non-000,0,0.669727087020874
evaluation-10444-tar-000,1,0.775275707244873
evaluation-10444-non-000,0,0.6264775991439819
evaluation-10538-tar-000,1,0.7711979150772095
evaluation-10538-non-000,0,0.8552628755569458
evaluation-1055-tar-000,1,0.6600701808929443
evaluation-1055-non-000,0,0.5420960783958435
evaluation-1056-tar-000,1,0.7980011701583862
evaluation-1056-non-000,0,0.5943422317504883
evaluation-10606-tar-000,1,0.6934488415718079
evaluation-10606-non-000,0,0.5278754234313965
evaluation-1063-tar-000,1,0.7804559469223022
evaluation-1063-non-000,0,0.6663954854011536
evaluation-10642-tar-000,1,0.8149420619010925
evaluation-10642-non-000,0,0.6237047910690308
evaluation-10689-tar-000,1,0.7051360607147217
evaluation-10689-non-000,0,0.796951413154602
evaluation-10711-tar-000,1,0.654779851436615
evaluation-10711-non-000,0,0.6104223728179932
evaluation-10738-tar-000,1,0.6995866298675537
evaluation-10738-non-000,0,0.6300539970397949
evaluation-10802-tar-000,1,0.8344191312789917
evaluation-10802-non-000,0,0.7284045219421387
evaluation-10862-tar-000,1,0.689274787902832
evaluation-10862-non-000,0,0.7035691738128662
evaluation-10966-tar-000,1,0.8319873809814453
evaluation-10966-non-000,0,0.8102929592132568
evaluation-1100-tar-000,1,0.7783626317977905
evaluation-1100-non-000,0,0.5665640234947205
evaluation-11060-tar-000,1,0.6267246007919312
evaluation-11060-non-000,0,0.7764422297477722
evaluation-11126-tar-000,1,0.6009509563446045
evaluation-11126-non-000,0,0.6977887153625488
evaluation-11189-tar-000,1,0.6443530321121216
evaluation-11189-non-000,0,0.6770145893096924
evaluation-1122-tar-000,1,0.6690405607223511
evaluation-1122-non-000,0,0.722492516040802
evaluation-1130-tar-000,1,0.6267519593238831
evaluation-1130-non-000,0,0.7210202217102051
evaluation-11392-tar-000,1,0.7398954033851624
evaluation-11392-non-000,0,0.8405821323394775
evaluation-11485-tar-000,1,0.8648667335510254
evaluation-11485-non-000,0,0.750125527381897
evaluation-11513-tar-000,1,0.7890175580978394
evaluation-11513-non-000,0,0.5297938585281372
evaluation-1162-tar-000,1,0.7056766748428345
evaluation-1162-non-000,0,0.6577458381652832
evaluation-11647-tar-000,1,0.5858136415481567
evaluation-11647-non-000,0,0.5670668482780457
evaluation-1165-tar-000,1,0.7356542348861694
evaluation-1165-non-000,0,0.5973789095878601
evaluation-11664-tar-000,1,0.7098652124404907
evaluation-11664-non-000,0,0.6092223525047302
evaluation-1169-tar-000,1,0.7565193176269531
evaluation-1169-non-000,0,0.6374646425247192
evaluation-11757-tar-000,1,0.7466098070144653
evaluation-11757-non-000,0,0.6124261617660522
evaluation-11845-tar-000,1,0.6593215465545654
evaluation-11845-non-000,0,0.66853928565979
evaluation-1198-tar-000,1,0.8098406195640564
evaluation-1198-non-000,0,0.6621348857879639
evaluation-1203-tar-000,1,0.7172852754592896
evaluation-1203-non-000,0,0.7783008813858032
evaluation-12106-tar-000,1,0.7938867807388306
evaluation-12106-non-000,0,0.6784237623214722
evaluation-12112-tar-000,1,0.606535792350769
evaluation-12112-non-000,0,0.6580819487571716
evaluation-12156-tar-000,1,0.7379501461982727
evaluation-12156-non-000,0,0.7468307614326477
evaluation-12197-tar-000,1,0.6285918354988098
evaluation-12197-non-000,0,0.6530697345733643
evaluation-12210-tar-000,1,0.6941864490509033
evaluation-12210-non-000,0,0.6415918469429016
evaluation-12224-tar-000,1,0.6323436498641968
evaluation-12224-non-000,0,0.5745967626571655
evaluation-12323-tar-000,1,0.7210099101066589
evaluation-12323-non-000,0,0.7153987884521484
evaluation-1235-tar-000,1,0.6831741333007812
evaluation-1235-non-000,0,0.6483340263366699
evaluation-1238-tar-000,1,0.7405103445053101
evaluation-1238-non-000,0,0.699982762336731
evaluation-12395-tar-000,1,0.6727498769760132
evaluation-12395-non-000,0,0.6767631769180298
evaluation-12408-tar-000,1,0.760463535785675
evaluation-12408-non-000,0,0.6812248229980469
evaluation-12414-tar-000,1,0.6613032817840576
evaluation-12414-non-000,0,0.6703218817710876
evaluation-12661-tar-000,1,0.7201821804046631
evaluation-12661-non-000,0,0.7011877298355103
evaluation-12666-tar-000,1,0.6969505548477173
evaluation-12666-non-000,0,0.46348434686660767
evaluation-12669-tar-000,1,0.5825121998786926
evaluation-12669-non-000,0,0.5409830212593079
evaluation-1270-tar-000,1,0.7206720113754272
evaluation-1270-non-000,0,0.5715847611427307
evaluation-1274-tar-000,1,0.7518181800842285
evaluation-1274-non-000,0,0.7117494940757751
evaluation-12796-tar-000,1,0.6764694452285767
evaluation-12796-non-000,0,0.7653378844261169
evaluation-12807-tar-000,1,0.7590911388397217
evaluation-12807-non-000,0,0.5890641212463379
evaluation-12828-tar-000,1,0.6705992221832275
evaluation-12828-non-000,0,0.598052978515625
evaluation-12919-tar-000,1,0.5841324329376221
