trial_id,label,score
evaluation-1007-tar-000,1,0.8852210640907288
evaluation-1007-non-000,0,0.8766902685165405
evaluation-1008-tar-000,1,0.8439821004867554
evaluation-1008-non-000,0,0.8160389065742493
evaluation-1013-tar-000,1,0.8613590002059937
evaluation-1013-non-000,0,0.8576656579971313
evaluation-10178-tar-000,1,0.9212273359298706
evaluation-10178-non-000,0,0.8207623958587646
evaluation-1024-tar-000,1,0.8897064924240112
evaluation-1024-non-000,0,0.7923398017883301
evaluation-10282-tar-000,1,0.8858873844146729
evaluation-10282-non-000,0,0.8672272562980652
evaluation-10346-tar-000,1,0.9037773013114929
evaluation-10346-non-000,0,0.8399814367294312
evaluation-10406-tar-000,1,0.8604912161827087
evaluation-10406-non-000,0,0.8449890613555908
evaluation-10428-tar-000,1,0.906397819519043
evaluation-10428-non-000,0,0.8778817653656006
evaluation-10444-tar-000,1,0.8801847100257874
evaluation-10444-non-000,0,0.7703346014022827
evaluation-10538-tar-000,1,0.8681628704071045
evaluation-10538-non-000,0,0.879895806312561
evaluation-1055-tar-000,1,0.8178322911262512
evaluation-1055-non-000,0,0.7376091480255127
evaluation-1056-tar-000,1,0.882012665271759
evaluation-1056-non-000,0,0.8520506024360657
evaluation-10606-tar-000,1,0.8080658912658691
evaluation-10606-non-000,0,0.7671120166778564
evaluation-1063-tar-000,1,0.9022577404975891
evaluation-1063-non-000,0,0.8496558666229248
evaluation-10642-tar-000,1,0.927971601486206
evaluation-10642-non-000,0,0.8634685277938843
evaluation-10689-tar-000,1,0.8491027355194092
evaluation-10689-non-000,0,0.8496365547180176
evaluation-10711-tar-000,1,0.7782298922538757
evaluation-10711-non-000,0,0.8482053279876709
evaluation-10738-tar-000,1,0.7845720648765564
evaluation-10738-non-000,0,0.8397179841995239
evaluation-10802-tar-000,1,0.912718653678894
evaluation-10802-non-000,0,0.7522315979003906
evaluation-10862-tar-000,1,0.906218945980072
evaluation-10862-non-000,0,0.8741417527198792
evaluation-10966-tar-000,1,0.9228399991989136
evaluation-10966-non-000,0,0.8496630787849426
evaluation-1100-tar-000,1,0.8516383767127991
evaluation-1100-non-000,0,0.7966960668563843
evaluation-11060-tar-000,1,0.8609817028045654
evaluation-11060-non-000,0,0.8947727084159851
evaluation-11126-tar-000,1,0.88569575548172
evaluation-11126-non-000,0,0.8329562544822693
evaluation-11189-tar-000,1,0.8677237033843994
evaluation-11189-non-000,0,0.8337574601173401
evaluation-1122-tar-000,1,0.8993253111839294
evaluation-1122-non-000,0,0.8712695837020874
evaluation-1130-tar-000,1,0.8656131625175476
evaluation-1130-non-000,0,0.8339931964874268
evaluation-11392-tar-000,1,0.885211169719696
evaluation-11392-non-000,0,0.8793339729309082
evaluation-11485-tar-000,1,0.9036179780960083
evaluation-11485-non-000,0,0.8635985851287842
evaluation-11513-tar-000,1,0.9089356064796448
evaluation-11513-non-000,0,0.7396345138549805
evaluation-1162-tar-000,1,0.9153684377670288
evaluation-1162-non-000,0,0.8178850412368774
evaluation-11647-tar-000,1,0.8147804141044617
evaluation-11647-non-000,0,0.8428449630737305
evaluation-1165-tar-000,1,0.8754736185073853
evaluation-1165-non-000,0,0.7105141878128052
evaluation-11664-tar-000,1,0.8671594858169556
evaluation-11664-non-000,0,0.8455618023872375
evaluation-1169-tar-000,1,0.8860427737236023
evaluation-1169-non-000,0,0.7162597179412842
evaluation-11757-tar-000,1,0.8585605621337891
evaluation-11757-non-000,0,0.8373050689697266
evaluation-11845-tar-000,1,0.8001446723937988
evaluation-11845-non-000,0,0.8195861577987671
evaluation-1198-tar-000,1,0.8823072910308838
evaluation-1198-non-000,0,0.8435901403427124
evaluation-1203-tar-000,1,0.8212556838989258
evaluation-1203-non-000,0,0.8548293113708496
evaluation-12106-tar-000,1,0.8702432513237
evaluation-12106-non-000,0,0.845148503780365
evaluation-12112-tar-000,1,0.8748061060905457
evaluation-12112-non-000,0,0.8581745624542236
evaluation-12156-tar-000,1,0.9126261472702026
evaluation-12156-non-000,0,0.8380908966064453
evaluation-12197-tar-000,1,0.7963516712188721
evaluation-12197-non-000,0,0.8319485187530518
evaluation-12210-tar-000,1,0.7786121368408203
evaluation-12210-non-000,0,0.8769276142120361
evaluation-12224-tar-000,1,0.8468186855316162
evaluation-12224-non-000,0,0.8016841411590576
evaluation-12323-tar-000,1,0.9004145860671997
evaluation-12323-non-000,0,0.8073928356170654
evaluation-1235-tar-000,1,0.833303689956665
evaluation-1235-non-000,0,0.8419349789619446
evaluation-1238-tar-000,1,0.8997755646705627
evaluation-1238-non-000,0,0.8391797542572021
evaluation-12395-tar-000,1,0.8919081687927246
evaluation-12395-non-000,0,0.7389679551124573
evaluation-12408-tar-000,1,0.9096077680587769
evaluation-12408-non-000,0,0.8257481455802917
evaluation-12414-tar-000,1,0.8718228340148926
evaluation-12414-non-000,0,0.8181755542755127
evaluation-12661-tar-000,1,0.8896028995513916
evaluation-12661-non-000,0,0.8484933376312256
evaluation-12666-tar-000,1,0.835645318031311
evaluation-12666-non-000,0,0.7623736262321472
evaluation-12669-tar-000,1,0.7911620140075684
evaluation-12669-non-000,0,0.8435665965080261
evaluation-1270-tar-000,1,0.8610410094261169
evaluation-1270-non-000,0,0.8103917837142944
evaluation-1274-tar-000,1,0.9163128733634949
evaluation-1274-non-000,0,0.8203719854354858
evaluation-12796-tar-000,1,0.8813146352767944
evaluation-12796-non-000,0,0.8364155292510986
evaluation-12807-tar-000,1,0.8656060695648193
evaluation-12807-non-000,0,0.7526788711547852
evaluation-12828-tar-000,1,0.8820210099220276
evaluation-12828-non-000,0,0.850378155708313
evaluation-12919-tar-000,1,0.8279204964637756
evaluation-12919-non-000,0,0.833832859992981
evaluation-1297-tar-000,1,0.9151467084884644
evaluation-1297-non-000,0,0.830646276473999
evaluation-1303-tar-000,1,0.8584493398666382
evaluation-1303-non-000,0,0.8432891368865967
evaluation-13194-tar-000,1,0.8415048122406006
evaluation-13194-non-000,0,0.8827810287475586
evaluation-1320-tar-000,1,0.7904735803604126
evaluation-1320-non-000,0,0.8004561066627502
evaluation-13298-tar-000,1,0.9118598103523254
evaluation-13298-non-000,0,0.8865513801574707
evaluation-1334-tar-000,1,0.8425198793411255
evaluation-1334-non-000,0,0.8332260251045227
evaluation-13663-tar-000,1,0.8432799577713013
evaluation-13663-non-000,0,0.7982875108718872
evaluation-13666-tar-000,1,0.845689058303833
evaluation-13666-non-000,0,0.8503644466400146
evaluation-13707-tar-000,1,0.8857851624488831
evaluation-13707-non-000,0,0.857615053653717
evaluation-1372-tar-000,1,0.8630590438842773
evaluation-1372-non-000,0,0.7557494640350342
evaluation-13754-tar-000,1,0.8532086610794067
evaluation-13754-non-000,0,0.8632721304893494
evaluation-13806-tar-000,1,0.9004453420639038
evaluation-13806-non-000,0,0.8314471244812012
evaluation-13839-tar-000,1,0.8686069250106812
evaluation-13839-non-000,0,0.747220516204834
evaluation-13985-tar-000,1,0.8730970621109009
evaluation-13985-non-000,0,0.8519436120986938
evaluation-14001-tar-000,1,0.8328254818916321
evaluation-14001-non-000,0,0.8533225655555725
evaluation-1401-tar-000,1,0.9155446887016296
evaluation-1401-non-000,0,0.8798421025276184
evaluation-14075-tar-000,1,0.8836101293563843
evaluation-14075-non-000,0,0.8229374885559082
evaluation-1409-tar-000,1,0.9201685190200806
evaluation-1409-non-000,0,0.8581551909446716
evaluation-14106-tar-000,1,0.8955507874488831
evaluation-14106-non-000,0,0.813072919845581
evaluation-1414-tar-000,1,0.8921653628349304
evaluation-1414-non-000,0,0.8222487568855286
