trial_id,label,score
evaluation-1007-tar-000,1,0.5884972810745239
evaluation-1007-non-000,0,0.051329150795936584
evaluation-1008-tar-000,1,0.6685534715652466
evaluation-1008-non-000,0,-0.0497463196516037
evaluation-1013-tar-000,1,0.8044567704200745
evaluation-1013-non-000,0,0.06391430646181107
evaluation-10178-tar-000,1,0.8479097485542297
evaluation-10178-non-000,0,0.05332307517528534
evaluation-1024-tar-000,1,0.44761765003204346
evaluation-1024-non-000,0,0.11874296516180038
evaluation-10282-tar-000,1,0.8238725662231445
evaluation-10282-non-000,0,-0.020621251314878464
evaluation-10346-tar-000,1,0.8066315650939941
evaluation-10346-non-000,0,-0.08265048265457153
evaluation-10406-tar-000,1,0.5303319692611694
evaluation-10406-non-000,0,-0.13071581721305847
evaluation-10428-tar-000,1,0.8263871073722839
evaluation-10428-non-000,0,0.24597971141338348
evaluation-10444-tar-000,1,0.7764940857887268
evaluation-10444-non-000,0,0.07824850082397461
evaluation-10538-tar-000,1,0.7194734215736389
evaluation-10538-non-000,0,0.2121540755033493
evaluation-1055-tar-000,1,0.2534330487251282
evaluation-1055-non-000,0,-0.12232892215251923
evaluation-1056-tar-000,1,0.21944288909435272
evaluation-1056-non-000,0,0.24049952626228333
evaluation-10606-tar-000,1,0.7968417406082153
evaluation-10606-non-000,0,0.34709131717681885
evaluation-1063-tar-000,1,0.835677981376648
evaluation-1063-non-000,0,-0.03750665485858917
evaluation-10642-tar-000,1,0.6287990808486938
evaluation-10642-non-000,0,0.026396427303552628
evaluation-10689-tar-000,1,0.5468193292617798
evaluation-10689-non-000,0,-0.3083753287792206
evaluation-10711-tar-000,1,0.03825366869568825
evaluation-10711-non-000,0,-0.05300666391849518
evaluation-10738-tar-000,1,0.6553184986114502
evaluation-10738-non-000,0,-0.08281257748603821
evaluation-10802-tar-000,1,0.5971580743789673
evaluation-10802-non-000,0,0.03340746462345123
evaluation-10862-tar-000,1,0.7157642841339111
evaluation-10862-non-000,0,-0.19998355209827423
evaluation-10966-tar-000,1,0.6796391010284424
evaluation-10966-non-000,0,0.2492845058441162
evaluation-1100-tar-000,1,0.3489335775375366
evaluation-1100-non-000,0,-0.0320536270737648
evaluation-11060-tar-000,1,0.6209379434585571
evaluation-11060-non-000,0,-0.0016821008175611496
evaluation-11126-tar-000,1,0.7007585763931274
evaluation-11126-non-000,0,0.002133771777153015
evaluation-11189-tar-000,1,0.6786662340164185
evaluation-11189-non-000,0,0.07422971725463867
evaluation-1122-tar-000,1,0.6677963137626648
evaluation-1122-non-000,0,-0.049796637147665024
evaluation-1130-tar-000,1,0.8781689405441284
evaluation-1130-non-000,0,-0.10683093219995499
evaluation-11392-tar-000,1,0.5757506489753723
evaluation-11392-non-000,0,0.17165078222751617
evaluation-11485-tar-000,1,0.7489137649536133
evaluation-11485-non-000,0,-0.04090443253517151
evaluation-11513-tar-000,1,0.7373972535133362
evaluation-11513-non-000,0,0.08418125659227371
evaluation-1162-tar-000,1,0.7120640277862549
evaluation-1162-non-000,0,0.1806277632713318
evaluation-11647-tar-000,1,0.6277983784675598
evaluation-11647-non-000,0,-0.04150617495179176
evaluation-1165-tar-000,1,0.8013684153556824
evaluation-1165-non-000,0,-0.10320273041725159
evaluation-11664-tar-000,1,0.5899575352668762
evaluation-11664-non-000,0,0.3855719566345215
evaluation-1169-tar-000,1,0.6497447490692139
evaluation-1169-non-000,0,0.13679300248622894
evaluation-11757-tar-000,1,0.8216391205787659
evaluation-11757-non-000,0,0.12418784201145172
evaluation-11845-tar-000,1,0.802535891532898
evaluation-11845-non-000,0,-0.1340073049068451
evaluation-1198-tar-000,1,0.8238871693611145
evaluation-1198-non-000,0,0.09142378717660904
evaluation-1203-tar-000,1,0.4143288731575012
evaluation-1203-non-000,0,-0.050624653697013855
evaluation-12106-tar-000,1,0.6567581295967102
evaluation-12106-non-000,0,-0.12046179175376892
evaluation-12112-tar-000,1,0.742599368095398
evaluation-12112-non-000,0,0.2938927710056305
evaluation-12156-tar-000,1,0.7989329695701599
evaluation-12156-non-000,0,0.28608429431915283
evaluation-12197-tar-000,1,0.4742644429206848
evaluation-12197-non-000,0,0.09641395509243011
evaluation-12210-tar-000,1,0.6649993062019348
evaluation-12210-non-000,0,0.034972526133060455
evaluation-12224-tar-000,1,0.39080196619033813
evaluation-12224-non-000,0,0.23411448299884796
evaluation-12323-tar-000,1,0.902254581451416
evaluation-12323-non-000,0,-0.18102800846099854
evaluation-1235-tar-000,1,0.49216485023498535
evaluation-1235-non-000,0,-0.14054277539253235
evaluation-1238-tar-000,1,0.6821246147155762
evaluation-1238-non-000,0,-0.16076019406318665
evaluation-12395-tar-000,1,0.7624315023422241
evaluation-12395-non-000,0,-0.0862172394990921
evaluation-12408-tar-000,1,0.7281391620635986
evaluation-12408-non-000,0,0.1014675498008728
evaluation-12414-tar-000,1,0.7355594635009766
evaluation-12414-non-000,0,0.04819606617093086
evaluation-12661-tar-000,1,0.7015311121940613
evaluation-12661-non-000,0,-0.028625687584280968
evaluation-12666-tar-000,1,0.38958239555358887
evaluation-12666-non-000,0,0.010965821333229542
evaluation-12669-tar-000,1,0.4408268332481384
evaluation-12669-non-000,0,-0.07346208393573761
evaluation-1270-tar-000,1,0.6299251317977905
evaluation-1270-non-000,0,-0.13960155844688416
evaluation-1274-tar-000,1,0.7204817533493042
evaluation-1274-non-000,0,-0.36956414580345154
evaluation-12796-tar-000,1,0.7104460000991821
evaluation-12796-non-000,0,-0.04913124814629555
evaluation-12807-tar-000,1,0.6615195274353027
evaluation-12807-non-000,0,-0.009429406374692917
evaluation-12828-tar-000,1,0.7322654724121094
evaluation-12828-non-000,0,0.1083240881562233
evaluation-12919-tar-000,1,0.4625675678253174
evaluation-12919-non-000,0,0.14947666227817535
evaluation-1297-tar-000,1,0.8528029322624207
evaluation-1297-non-000,0,0.1082935780286789
evaluation-1303-tar-000,1,0.5743376016616821
evaluation-1303-non-000,0,-0.030737852677702904
evaluation-13194-tar-000,1,0.27528664469718933
evaluation-13194-non-000,0,0.1324988305568695
evaluation-1320-tar-000,1,0.6197845935821533
evaluation-1320-non-000,0,-0.1363619565963745
evaluation-13298-tar-000,1,0.5943124890327454
evaluation-13298-non-000,0,-0.052555281668901443
evaluation-1334-tar-000,1,0.5629409551620483
evaluation-1334-non-000,0,0.12136330455541611
evaluation-13663-tar-000,1,0.8119231462478638
evaluation-13663-non-000,0,-0.04811643064022064
evaluation-13666-tar-000,1,0.8238890171051025
evaluation-13666-non-000,0,-0.14485159516334534
evaluation-13707-tar-000,1,0.5938068628311157
evaluation-13707-non-000,0,0.210138738155365
evaluation-1372-tar-000,1,0.48658815026283264
evaluation-1372-non-000,0,-0.17327293753623962
evaluation-13754-tar-000,1,0.7402675151824951
evaluation-13754-non-000,0,0.13869988918304443
evaluation-13806-tar-000,1,0.8170303702354431
evaluation-13806-non-000,0,0.10088227689266205
evaluation-13839-tar-000,1,0.5719077587127686
evaluation-13839-non-000,0,-0.16183197498321533
evaluation-13985-tar-000,1,0.32002732157707214
evaluation-13985-non-000,0,-0.07239334285259247
evaluation-14001-tar-000,1,0.5994431972503662
evaluation-14001-non-000,0,0.16805455088615417
evaluation-1401-tar-000,1,0.4842691421508789
evaluation-1401-non-000,0,0.11845243722200394
evaluation-14075-tar-000,1,0.7853661775588989
evaluation-14075-non-000,0,-0.04273328185081482
evaluation-1409-tar-000,1,0.8660556077957153
evaluation-1409-non-000,0,0.05511753261089325
evaluation-14106-tar-000,1,0.589404284954071
evaluation-14106-non-000,0,-0.10423226654529572
evaluation-1414-tar-000,1,0.7460206747055054
evaluation-1414-non-000,0,-0.12574264407157898
evaluation-14259-tar-000,1,0.48960021138191223
evaluation-14259-non-000,0,0.07803751528263092
evaluation-14430-tar-000,1,0.7755944728851318
evaluation-14430-non-000,0,0.0570237897336483
evaluation-14737-tar-000,1,0.7516112923622131
evaluation-14737-non-000,0,-0.07786601781845093
evaluation-1475-tar-000,1,0.5292569398880005
evaluation-1475-non-000,0,0.5264385938644409
evaluation-14790-tar-000,1,0.5611468553543091
evaluation-14790-non-000,0,0.34395164251327515
evaluation-1480-tar-000,1,0.5216972827911377
evaluation-1480-non-000,0,0.08105570077896118
evaluation-14869-tar-000,1,0.2689554691314697
evaluation-14869-non-000,0,0.07106781005859375
evaluation-14875-tar-000,1,0.5386621356010437
evaluation-14875-non-000,0,0.06507830321788788
evaluation-14877-tar-000,1,0.5620690584182739
evaluation-14877-non-000,0,0.03896263614296913
evaluation-14888-tar-000,1,0.769538402557373
evaluation-14888-non-000,0,0.002974860370159149
evaluation-14987-tar-000,1,0.8261022567749023
evaluation-14987-non-000,0,0.09681546688079834
evaluation-1507-tar-000,1,0.47369199991226196
evaluation-1507-non-000,0,-0.07563193142414093
evaluation-15073-tar-000,1,0.8413370847702026
evaluation-15073-non-000,0,-0.07488641142845154
evaluation-15133-tar-000,1,0.5120694637298584
evaluation-15133-non-000,0,-0.08254348486661911
evaluation-15169-tar-000,1,0.6681215763092041
evaluation-15169-non-000,0,-0.13797397911548615
evaluation-15180-tar-000,1,0.45420730113983154
evaluation-15180-non-000,0,-0.15921537578105927
evaluation-1522-tar-000,1,0.8566739559173584
evaluation-1522-non-000,0,-0.006053123623132706
evaluation-1524-tar-000,1,0.7040992975234985
evaluation-1524-non-000,0,-0.06251948326826096
evaluation-15243-tar-000,1,0.7121621966362
evaluation-15243-non-000,0,0.020294424146413803
evaluation-15298-tar-000,1,0.7478072643280029
evaluation-15298-non-000,0,-0.05056029558181763
evaluation-1539-tar-000,1,0.3740517497062683
evaluation-1539-non-000,0,0.076785147190094
evaluation-15462-tar-000,1,0.32213783264160156
evaluation-15462-non-000,0,0.11419802159070969
evaluation-1548-tar-000,1,0.6646864414215088
evaluation-1548-non-000,0,0.04633483290672302
evaluation-15501-tar-000,1,0.7015399932861328
evaluation-15501-non-000,0,0.06185360625386238
evaluation-15515-tar-000,1,0.35481178760528564
evaluation-15515-non-000,0,-0.1642727255821228
evaluation-1554-tar-000,1,0.797714114189148
evaluation-1554-non-000,0,-0.04356783628463745
evaluation-15570-tar-000,1,0.7942785024642944
evaluation-15570-non-000,0,0.12867867946624756
evaluation-15581-tar-000,1,0.27914708852767944
evaluation-15581-non-000,0,0.019355233758687973
evaluation-15600-tar-000,1,0.44824501872062683
evaluation-15600-non-000,0,-0.0713765025138855
evaluation-15699-tar-000,1,0.6482119560241699
evaluation-15699-non-000,0,0.06305800378322601
evaluation-15817-tar-000,1,0.7308818101882935
evaluation-15817-non-000,0,0.14285658299922943
evaluation-15839-tar-000,1,0.7592099905014038
evaluation-15839-non-000,0,-0.08968330919742584
evaluation-15855-tar-000,1,0.82377028465271
evaluation-15855-non-000,0,-0.17070814967155457
evaluation-15866-tar-000,1,0.8448845148086548
evaluation-15866-non-000,0,0.1978345513343811
evaluation-15885-tar-000,1,0.6387448310852051
evaluation-15885-non-000,0,0.04651215299963951
evaluation-15993-tar-000,1,0.8577206134796143
evaluation-15993-non-000,0,0.05226634815335274
evaluation-1603-tar-000,1,0.6778664588928223
evaluation-1603-non-000,0,-0.23397201299667358
evaluation-16223-tar-000,1,0.6144228577613831
evaluation-16223-non-000,0,0.17695587873458862
evaluation-1631-tar-000,1,0.8402586579322815
evaluation-1631-non-000,0,-0.2667248845100403
evaluation-1632-tar-000,1,0.4620939791202545
evaluation-1632-non-000,0,0.12027188390493393
evaluation-1633-tar-000,1,0.8098581433296204
evaluation-1633-non-000,0,0.010926593095064163
evaluation-1646-tar-000,1,0.8204247951507568
evaluation-1646-non-000,0,0.02671123296022415
evaluation-16473-tar-000,1,0.6389731168746948
evaluation-16473-non-000,0,0.30058759450912476
evaluation-16490-tar-000,1,0.8071321249008179
evaluation-16490-non-000,0,0.05543522536754608
evaluation-1650-tar-000,1,0.6219992637634277
evaluation-1650-non-000,0,0.036719102412462234
evaluation-16520-tar-000,1,0.8322476148605347
evaluation-16520-non-000,0,0.23341919481754303
evaluation-16608-tar-000,1,0.6622575521469116
evaluation-16608-non-000,0,0.024241745471954346
evaluation-16635-tar-000,1,0.7087823152542114
evaluation-16635-non-000,0,0.05698949843645096
evaluation-16665-tar-000,1,0.7747061252593994
evaluation-16665-non-000,0,0.0043078139424324036
evaluation-1681-tar-000,1,0.7688563466072083
evaluation-1681-non-000,0,-0.08843153715133667
evaluation-16849-tar-000,1,0.709645688533783
evaluation-16849-non-000,0,-0.07988038659095764
evaluation-16855-tar-000,1,0.8431520462036133
evaluation-16855-non-000,0,0.016010664403438568
evaluation-16976-tar-000,1,0.8114908933639526
evaluation-16976-non-000,0,-0.013917079195380211
evaluation-1707-tar-000,1,0.8228545188903809
evaluation-1707-non-000,0,0.21941156685352325
evaluation-17121-tar-000,1,0.750464677810669
evaluation-17121-non-000,0,0.32149097323417664
evaluation-17163-tar-000,1,0.8365349173545837
evaluation-17163-non-000,0,0.3513393998146057
evaluation-17165-tar-000,1,0.5636000037193298
evaluation-17165-non-000,0,0.06071510910987854
evaluation-17182-tar-000,1,0.5332960486412048
evaluation-17182-non-000,0,0.15431061387062073
evaluation-17717-tar-000,1,0.8554868102073669
evaluation-17717-non-000,0,0.08299794793128967
evaluation-1777-tar-000,1,0.8354144096374512
evaluation-1777-non-000,0,-0.11613427102565765
evaluation-1778-tar-000,1,0.5830199122428894
evaluation-1778-non-000,0,-0.0864742249250412
evaluation-1780-tar-000,1,0.7932913899421692
evaluation-1780-non-000,0,0.044708941131830215
evaluation-17805-tar-000,1,0.5437309741973877
evaluation-17805-non-000,0,0.18266412615776062
evaluation-1781-tar-000,1,0.7457823753356934
evaluation-1781-non-000,0,0.005054159089922905
evaluation-17871-tar-000,1,0.6914637088775635
evaluation-17871-non-000,0,0.01493055745959282
evaluation-1790-tar-000,1,0.829554557800293
evaluation-1790-non-000,0,0.15574127435684204
evaluation-17918-tar-000,1,0.6204483509063721
evaluation-17918-non-000,0,0.16837620735168457
evaluation-17970-tar-000,1,0.35618895292282104
evaluation-17970-non-000,0,0.25110292434692383
evaluation-1800-tar-000,1,0.7170572280883789
evaluation-1800-non-000,0,0.043498530983924866
evaluation-18041-tar-000,1,0.421179860830307
evaluation-18041-non-000,0,-0.17087458074092865
evaluation-1812-tar-000,1,0.4560699164867401
evaluation-1812-non-000,0,0.011401825584471226
evaluation-18146-tar-000,1,0.8186647891998291
evaluation-18146-non-000,0,-0.08585318177938461
evaluation-18176-tar-000,1,0.7433216571807861
evaluation-18176-non-000,0,0.2715284526348114
evaluation-1818-tar-000,1,0.6185522675514221
evaluation-1818-non-000,0,-0.11187651753425598
evaluation-18245-tar-000,1,0.8466302156448364
evaluation-18245-non-000,0,-0.0606248565018177
evaluation-18286-tar-000,1,0.6564230918884277
evaluation-18286-non-000,0,-0.14896640181541443
evaluation-18294-tar-000,1,0.6826273798942566
evaluation-18294-non-000,0,-0.09738855808973312
evaluation-18390-tar-000,1,0.7116223573684692
evaluation-18390-non-000,0,0.1593640148639679
evaluation-18407-tar-000,1,0.7384177446365356
evaluation-18407-non-000,0,0.2571159601211548
evaluation-1845-tar-000,1,0.3299545645713806
evaluation-1845-non-000,0,-0.19017739593982697
evaluation-1847-tar-000,1,0.2613464593887329
evaluation-1847-non-000,0,-0.026769211515784264
evaluation-1859-tar-000,1,0.4917071461677551
evaluation-1859-non-000,0,0.21710659563541412
evaluation-1868-tar-000,1,0.7364356517791748
evaluation-1868-non-000,0,0.137700155377388
evaluation-18708-tar-000,1,0.15780852735042572
evaluation-18708-non-000,0,-0.020264288410544395
evaluation-18835-tar-000,1,0.7337816953659058
evaluation-18835-non-000,0,0.062456004321575165
evaluation-1896-tar-000,1,0.8775652050971985
evaluation-1896-non-000,0,0.0724504292011261
evaluation-1904-tar-000,1,0.7050721645355225
evaluation-1904-non-000,0,0.13405802845954895
evaluation-19077-tar-000,1,0.18344664573669434
evaluation-19077-non-000,0,-0.09509710967540741
evaluation-19288-tar-000,1,0.6688641309738159
evaluation-19288-non-000,0,-0.11796142160892487
evaluation-19371-tar-000,1,0.8078902959823608
evaluation-19371-non-000,0,0.12122460454702377
evaluation-19407-tar-000,1,0.3953334391117096
evaluation-19407-non-000,0,0.12561768293380737
evaluation-19549-tar-000,1,0.8428157567977905
evaluation-19549-non-000,0,0.0317390151321888
evaluation-1958-tar-000,1,0.7026339769363403
evaluation-1958-non-000,0,-0.02649141103029251
evaluation-1960-tar-000,1,0.6017889380455017
evaluation-1960-non-000,0,-0.009469456970691681
evaluation-19659-tar-000,1,0.7990429401397705
evaluation-19659-non-000,0,-0.13254114985466003
evaluation-19714-tar-000,1,0.7357739806175232
evaluation-19714-non-000,0,0.07790378481149673
evaluation-19761-tar-000,1,0.7867534756660461
evaluation-19761-non-000,0,-0.12015937268733978
evaluation-19819-tar-000,1,0.6880980730056763
evaluation-19819-non-000,0,0.03284861147403717
evaluation-19865-tar-000,1,0.39369234442710876
evaluation-19865-non-000,0,0.07531511783599854
evaluation-1994-tar-000,1,0.43345335125923157
evaluation-1994-non-000,0,-0.021503891795873642
evaluation-20000-tar-000,1,0.8385627269744873
evaluation-20000-non-000,0,-0.053827621042728424
evaluation-2020-tar-000,1,0.7230212092399597
evaluation-2020-non-000,0,0.002385476604104042
evaluation-20244-tar-000,1,0.7098599076271057
evaluation-20244-non-000,0,0.17258091270923615
evaluation-2037-tar-000,1,0.7832245826721191
evaluation-2037-non-000,0,0.06282457709312439
evaluation-20458-tar-000,1,0.5934455990791321
evaluation-20458-non-000,0,0.18130433559417725
evaluation-20461-tar-000,1,0.6044373512268066
evaluation-20461-non-000,0,-0.07746705412864685
evaluation-2059-tar-000,1,0.2195279896259308
evaluation-2059-non-000,0,0.02112680673599243
evaluation-20667-tar-000,1,0.6407942771911621
evaluation-20667-non-000,0,0.11591123044490814
evaluation-20673-tar-000,1,0.06232881918549538
evaluation-20673-non-000,0,-0.08044299483299255
evaluation-2077-tar-000,1,0.786602258682251
evaluation-2077-non-000,0,-0.03177124261856079
evaluation-20870-tar-000,1,0.8034530878067017
evaluation-20870-non-000,0,-0.1309013068675995
evaluation-20881-tar-000,1,0.8782864809036255
evaluation-20881-non-000,0,0.28166675567626953
evaluation-2090-tar-000,1,0.44070202112197876
evaluation-2090-non-000,0,-0.010694339871406555
evaluation-2092-tar-000,1,0.6051744222640991
evaluation-2092-non-000,0,-0.048542845994234085
evaluation-2093-tar-000,1,0.6950281858444214
evaluation-2093-non-000,0,0.014820205979049206
evaluation-2094-tar-000,1,0.6751144528388977
evaluation-2094-non-000,0,-0.04413074254989624
evaluation-20947-tar-000,1,0.5098154544830322
evaluation-20947-non-000,0,-0.0242672860622406
evaluation-21041-tar-000,1,0.790865421295166
evaluation-21041-non-000,0,-0.3657214045524597
evaluation-21082-tar-000,1,0.85393226146698
evaluation-21082-non-000,0,0.12095839530229568
evaluation-21120-tar-000,1,0.7769648432731628
evaluation-21120-non-000,0,-0.16714847087860107
evaluation-21181-tar-000,1,0.6995247006416321
evaluation-21181-non-000,0,0.1571129858493805
evaluation-2124-tar-000,1,0.816066324710846
evaluation-2124-non-000,0,0.06828541308641434
evaluation-21258-tar-000,1,0.5202791690826416
evaluation-21258-non-000,0,0.005871567875146866
evaluation-21280-tar-000,1,0.21168799698352814
evaluation-21280-non-000,0,0.1692975014448166
evaluation-2130-tar-000,1,0.6779221892356873
evaluation-2130-non-000,0,0.2103642374277115
evaluation-21403-tar-000,1,0.21123619377613068
evaluation-21403-non-000,0,0.009467002004384995
evaluation-2159-tar-000,1,0.7054440379142761
evaluation-2159-non-000,0,0.1156507134437561
evaluation-21629-tar-000,1,0.23654583096504211
evaluation-21629-non-000,0,-0.22657477855682373
evaluation-2168-tar-000,1,0.7339093685150146
evaluation-2168-non-000,0,0.1446879506111145
evaluation-2171-tar-000,1,0.581012487411499
evaluation-2171-non-000,0,-0.11315149068832397
evaluation-2181-tar-000,1,0.7316617965698242
evaluation-2181-non-000,0,0.16946783661842346
evaluation-2186-tar-000,1,0.5402263402938843
evaluation-2186-non-000,0,-0.01410689577460289
evaluation-21928-tar-000,1,0.7731589674949646
evaluation-21928-non-000,0,-0.0681685209274292
evaluation-2196-tar-000,1,0.7616075873374939
evaluation-2196-non-000,0,-0.08923615515232086
evaluation-21969-tar-000,1,0.774375319480896
evaluation-21969-non-000,0,0.23353199660778046
evaluation-2199-tar-000,1,0.4900507926940918
evaluation-2199-non-000,0,0.037516381591558456
evaluation-21991-tar-000,1,0.7243586778640747
evaluation-21991-non-000,0,0.20353156328201294
evaluation-2200-tar-000,1,0.40969160199165344
evaluation-2200-non-000,0,-0.0854388177394867
evaluation-22062-tar-000,1,0.18588334321975708
evaluation-22062-non-000,0,0.028646664693951607
evaluation-22090-tar-000,1,0.791662871837616
evaluation-22090-non-000,0,-0.09183427691459656
evaluation-22134-tar-000,1,0.8208166360855103
evaluation-22134-non-000,0,0.07935494184494019
evaluation-22142-tar-000,1,0.8206974267959595
evaluation-22142-non-000,0,0.02465829811990261
evaluation-22290-tar-000,1,0.7393433451652527
evaluation-22290-non-000,0,-0.17096906900405884
evaluation-2233-tar-000,1,0.742855429649353
evaluation-2233-non-000,0,-0.09469513595104218
evaluation-22345-tar-000,1,0.4329667389392853
evaluation-22345-non-000,0,0.06382791697978973
evaluation-22365-tar-000,1,0.7173057198524475
evaluation-22365-non-000,0,-0.03355034440755844
evaluation-22483-tar-000,1,0.5392465591430664
evaluation-22483-non-000,0,-0.05313915014266968
evaluation-22521-tar-000,1,0.6819435358047485
evaluation-22521-non-000,0,-0.0931897759437561
evaluation-22595-tar-000,1,0.7541896104812622
evaluation-22595-non-000,0,0.11541634798049927
evaluation-22738-tar-000,1,0.6441632509231567
evaluation-22738-non-000,0,-0.16344299912452698
evaluation-22760-tar-000,1,0.7917011976242065
evaluation-22760-non-000,0,-0.1413157731294632
evaluation-2290-tar-000,1,0.6921367645263672
evaluation-2290-non-000,0,-0.0503019243478775
evaluation-2291-tar-000,1,0.7282937169075012
evaluation-2291-non-000,0,0.14650943875312805
evaluation-22988-tar-000,1,0.747596025466919
evaluation-22988-non-000,0,-0.18433916568756104
evaluation-2305-tar-000,1,0.8271530270576477
evaluation-2305-non-000,0,0.25078311562538147
evaluation-23051-tar-000,1,0.5238221287727356
evaluation-23051-non-000,0,0.00853387638926506
evaluation-23200-tar-000,1,0.6368279457092285
evaluation-23200-non-000,0,-0.09244642406702042
evaluation-23224-tar-000,1,0.6414098143577576
evaluation-23224-non-000,0,-0.2637224793434143
evaluation-23246-tar-000,1,0.6885077953338623
evaluation-23246-non-000,0,-0.0886460542678833
evaluation-2327-tar-000,1,0.7459625005722046
evaluation-2327-non-000,0,-0.0029114950448274612
evaluation-23406-tar-000,1,0.5894507169723511
evaluation-23406-non-000,0,0.06739360094070435
evaluation-23422-tar-000,1,0.7237390279769897
evaluation-23422-non-000,0,-0.1198999434709549
evaluation-2346-tar-000,1,0.31285810470581055
evaluation-2346-non-000,0,-0.3713572323322296
evaluation-23482-tar-000,1,0.5210204720497131
evaluation-23482-non-000,0,-0.04547097161412239
evaluation-2349-tar-000,1,0.2914719581604004
evaluation-2349-non-000,0,0.01889801397919655
evaluation-23510-tar-000,1,0.5356745719909668
evaluation-23510-non-000,0,0.2557312846183777
evaluation-23623-tar-000,1,0.7560002207756042
evaluation-23623-non-000,0,-0.01436660811305046
evaluation-2363-tar-000,1,0.672761857509613
evaluation-2363-non-000,0,0.12069985270500183
evaluation-23721-tar-000,1,0.7277655601501465
evaluation-23721-non-000,0,0.08771590143442154
evaluation-23743-tar-000,1,0.2520562708377838
evaluation-23743-non-000,0,0.11645016074180603
evaluation-23845-tar-000,1,0.5181131958961487
evaluation-23845-non-000,0,-0.06572133302688599
evaluation-23878-tar-000,1,0.43099483847618103
evaluation-23878-non-000,0,0.03587023913860321
evaluation-2389-tar-000,1,0.7597869038581848
evaluation-2389-non-000,0,0.2505720853805542
evaluation-23988-tar-000,1,0.8282802104949951
evaluation-23988-non-000,0,-0.0036826562136411667
evaluation-2400-tar-000,1,0.6974470615386963
evaluation-2400-non-000,0,0.2242310345172882
evaluation-24035-tar-000,1,0.6859156489372253
evaluation-24035-non-000,0,-0.18918383121490479
evaluation-24054-tar-000,1,0.7215762734413147
evaluation-24054-non-000,0,0.16759905219078064
evaluation-24117-tar-000,1,0.6936469674110413
evaluation-24117-non-000,0,0.07997072488069534
evaluation-24158-tar-000,1,0.7121555805206299
evaluation-24158-non-000,0,-0.14992260932922363
evaluation-2421-tar-000,1,0.5949702858924866
evaluation-2421-non-000,0,-0.1871686577796936
evaluation-24241-tar-000,1,0.6314001679420471
evaluation-24241-non-000,0,-0.046463821083307266
evaluation-2427-tar-000,1,0.5991921424865723
evaluation-2427-non-000,0,-0.24610118567943573
evaluation-2451-tar-000,1,0.5811392068862915
evaluation-2451-non-000,0,-0.008419971913099289
evaluation-24512-tar-000,1,0.7314735651016235
evaluation-24512-non-000,0,0.16573618352413177
evaluation-24526-tar-000,1,0.7425157427787781
evaluation-24526-non-000,0,-0.1467421054840088
evaluation-24534-tar-000,1,0.7706950902938843
evaluation-24534-non-000,0,0.2252790629863739
evaluation-2454-tar-000,1,0.6111438274383545
evaluation-2454-non-000,0,-0.042577825486660004
evaluation-2455-tar-000,1,0.6683163642883301
