trial_id,label,score
evaluation-1007-tar-000,1,0.8888856768608093
evaluation-1007-non-000,0,0.8453643918037415
evaluation-1008-tar-000,1,0.9556506872177124
evaluation-1008-non-000,0,0.49300992488861084
evaluation-1013-tar-000,1,0.9437371492385864
evaluation-1013-non-000,0,0.4027956426143646
evaluation-10178-tar-000,1,0.9868005514144897
evaluation-10178-non-000,0,0.8190826177597046
evaluation-1024-tar-000,1,0.580726683139801
evaluation-1024-non-000,0,0.6124931573867798
evaluation-10282-tar-000,1,0.8785399794578552
evaluation-10282-non-000,0,0.10710962861776352
evaluation-10346-tar-000,1,0.9278883934020996
evaluation-10346-non-000,0,0.2470165193080902
evaluation-10406-tar-000,1,0.7145991325378418
evaluation-10406-non-000,0,-0.29878729581832886
evaluation-10428-tar-000,1,0.9144346714019775
evaluation-10428-non-000,0,0.1802242398262024
evaluation-10444-tar-000,1,0.8983440399169922
evaluation-10444-non-000,0,0.7108404636383057
evaluation-10538-tar-000,1,0.6307275295257568
evaluation-10538-non-000,0,0.15306134521961212
evaluation-1055-tar-000,1,0.8407342433929443
evaluation-1055-non-000,0,0.8507713079452515
evaluation-1056-tar-000,1,0.7549696564674377
evaluation-1056-non-000,0,0.7463711500167847
evaluation-10606-tar-000,1,0.9503006935119629
evaluation-10606-non-000,0,0.5211867094039917
evaluation-1063-tar-000,1,0.9132243394851685
evaluation-1063-non-000,0,0.9003316164016724
evaluation-10642-tar-000,1,0.9367235898971558
evaluation-10642-non-000,0,0.39412498474121094
evaluation-10689-tar-000,1,0.893490731716156
evaluation-10689-non-000,0,0.9183074235916138
evaluation-10711-tar-000,1,0.7931503057479858
evaluation-10711-non-000,0,0.8113687634468079
evaluation-10738-tar-000,1,0.8897096514701843
evaluation-10738-non-000,0,0.955204963684082
evaluation-10802-tar-000,1,0.9244081974029541
evaluation-10802-non-000,0,0.2947099804878235
evaluation-10862-tar-000,1,0.9483469128608704
evaluation-10862-non-000,0,0.7927945852279663
evaluation-10966-tar-000,1,0.9924017190933228
evaluation-10966-non-000,0,0.36834418773651123
evaluation-1100-tar-000,1,0.33680182695388794
evaluation-1100-non-000,0,0.19531066715717316
evaluation-11060-tar-000,1,0.9416751861572266
evaluation-11060-non-000,0,0.6807371377944946
evaluation-11126-tar-000,1,0.9283331632614136
evaluation-11126-non-000,0,0.5799883604049683
evaluation-11189-tar-000,1,0.6599858999252319
evaluation-11189-non-000,0,0.9672346115112305
evaluation-1122-tar-000,1,0.6883061528205872
evaluation-1122-non-000,0,0.27629655599594116
evaluation-1130-tar-000,1,0.5481562614440918
evaluation-1130-non-000,0,0.38144636154174805
evaluation-11392-tar-000,1,0.8128364682197571
